"mapruleid","shortname","network","allowedservergeo","excludedserverGeo"
"20538","s4041","essl","",""
"20539","s4042","essl","",""
"20540","s4043","essl","",""
"20541","s4044","essl","",""
"20542","s4045","essl","",""
"20543","s4046","essl","",""
"20544","s4047","essl","",""
"20545","s4048","essl","",""
"20546","s4049","essl","",""
"20547","s4050","essl","",""
"20548","s4051","essl","",""
"20549","s4052","essl","",""
"20550","s4053","essl","",""
"20551","s4054","essl","",""
"20552","s4055","essl","",""
"20553","s4056","essl","",""
"20554","s4057","essl","",""
"20555","s4058","essl","",""
"20556","s4059","essl","",""
"20557","s4060","essl","",""
"20558","s4061","essl","",""
"20559","s4062","essl","",""
"20560","s4063","essl","",""
"20561","s4064","essl","",""
"20562","s4065","essl","",""
"20563","s4066","essl","",""
"20564","s4067","essl","",""
"20565","s4068","essl","",""
"20566","s4069","essl","",""
"20567","s4070","essl","",""
"20568","s4071","essl","",""
"20569","s4072","essl","",""
"20570","s4073","essl","",""
"20571","s4074","essl","",""
"20572","s4075","essl","",""
"20573","s4076","essl","",""
"20574","s4077","essl","",""
"20575","s4078","essl","",""
"20576","s4079","essl","",""
"20577","s4080","essl","",""
"20578","s4081","essl","",""
"20579","s4082","essl","",""
"20580","s4083","essl","",""
"20581","s4084","essl","",""
"20582","s4085","essl","",""
"20583","s4086","essl","",""
"20584","s4087","essl","",""
"20585","s4088","essl","",""
"20586","s4089","essl","",""
"20587","s4090","essl","",""
"20588","s4091","essl","",""
"20589","s4092","essl","",""
"20590","s4093","essl","",""
"20591","s4094","essl","",""
"20592","s4095","essl","",""
"20593","s4096","essl","",""
"20594","s4097","essl","",""
"20595","s4098","essl","",""
"20596","s4099","essl","",""
"20597","s4100","essl","",""
"20598","s4101","essl","",""
"20599","s4102","essl","",""
"20600","s4103","essl","",""
"20601","s4104","essl","",""
"20602","s4105","essl","",""
"20603","s4106","essl","",""
"20604","s4107","essl","",""
"20605","s4108","essl","",""
"20606","s4109","essl","",""
"20607","s4110","essl","",""
"20608","s4111","essl","",""
"20609","s4112","essl","",""
"20610","s4113","essl","",""
"20611","s4114","essl","",""
"20612","s4115","essl","",""
"20613","s4116","essl","",""
"20614","s4117","essl","",""
"20615","s4118","essl","",""
"20616","s4119","essl","",""
"20617","s4120","essl","",""
"20618","s4121","essl","",""
"20619","s4122","essl","",""
"20620","s4123","essl","",""
"20621","s4124","essl","",""
"20622","s4125","essl","",""
"20623","s4126","essl","",""
"20624","s4127","essl","",""
"20625","s4128","essl","",""
"20626","s4129","essl","",""
"20627","s4130","essl","",""
"20628","s4131","essl","",""
"20629","s4132","essl","",""
"20630","s4133","essl","",""
"20631","s4134","essl","",""
"20632","s4135","essl","",""
"20633","s4136","essl","",""
"20634","s4137","essl","",""
"20635","s4138","essl","",""
"20636","s4139","essl","",""
"20637","s4140","essl","",""
"20638","s4141","essl","",""
"20639","s4142","essl","",""
"20640","s4143","essl","",""
"20641","s4144","essl","",""
"20642","s4145","essl","",""
"20643","s4146","essl","",""
"20644","s4147","essl","",""
"20645","s4148","essl","",""
"20646","s4149","essl","",""
"20647","s4150","essl","",""
"20648","s4151","essl","",""
"20649","s4152","essl","",""
"20650","s4153","essl","",""
"20651","s4154","essl","",""
"20652","s4155","essl","",""
"20653","s4156","essl","",""
"20654","s4157","essl","",""
"20655","s4158","essl","",""
"20656","s4159","essl","",""
"20657","s4160","essl","",""
"20658","s4161","essl","",""
"20659","s4162","essl","",""
"20660","s4163","essl","",""
"20661","s4164","essl","",""
"20662","s4165","essl","",""
"20663","s4166","essl","",""
"20664","s4167","essl","",""
"20665","s4168","essl","",""
"20666","s4169","essl","",""
"20667","s4170","essl","",""
"20668","s4171","essl","",""
"20669","s4172","essl","",""
"20670","s4173","essl","",""
"20671","s4174","essl","",""
"20672","s4175","essl","",""
"20673","s4176","essl","",""
"20674","s4177","essl","",""
"20675","s4178","essl","",""
"20676","s4179","essl","",""
"20677","s4180","essl","",""
"20678","s4181","essl","",""
"20679","s4182","essl","",""
"20680","s4183","essl","",""
"20681","s4184","essl","",""
"20682","s4185","essl","",""
"20683","s4186","essl","",""
"20684","s4187","essl","",""
"20685","s4188","essl","",""
"20686","s4189","essl","",""
"20687","s4190","essl","",""
"20688","s4191","essl","",""
"20689","s4192","essl","",""
"20690","s4193","essl","",""
"20691","s4194","essl","",""
"20692","s4195","essl","",""
"20693","s4196","essl","",""
"20694","s4197","essl","",""
"20695","s4198","essl","",""
"20696","s4199","essl","",""
"20697","s4200","essl","",""
"20698","s4201","essl","",""
"20699","s4202","essl","",""
"20700","s4203","essl","",""
"20701","s4204","essl","",""
"20702","s4205","essl","",""
"20703","s4206","essl","",""
"20704","s4207","essl","",""
"20705","s4208","essl","",""
"20706","s4209","essl","",""
"20707","s4210","essl","",""
"20708","s4211","essl","",""
"20709","s4212","essl","",""
"20710","s4213","essl","",""
"20711","s4214","essl","",""
"20712","s4215","essl","",""
"20713","s4216","essl","",""
"20714","s4217","essl","",""
"20715","s4218","essl","",""
"20716","s4219","essl","",""
"20717","s4220","essl","",""
"20718","s4221","essl","",""
"20719","s4222","essl","",""
"20720","s4223","essl","",""
"20721","s4224","essl","",""
"20722","s4225","essl","",""
"20723","s4226","essl","",""
"20724","s4227","essl","",""
"20725","s4228","essl","",""
"20726","s4229","essl","",""
"20727","s4230","essl","",""
"20728","s4231","essl","",""
"20729","s4232","essl","",""
"20730","s4233","essl","",""
"20731","s4234","essl","",""
"20732","s4235","essl","",""
"20733","s4236","essl","",""
"20734","s4237","essl","",""
"20735","s4238","essl","",""
"20736","s4239","essl","",""
"20737","s4240","essl","",""
"20738","s4241","essl","",""
"20739","s4242","essl","",""
"20740","s4243","essl","",""
"20741","s4244","essl","",""
"20742","s4245","essl","",""
"20743","s4246","essl","",""
"20744","s4247","essl","",""
"20745","s4248","essl","",""
"20746","s4249","essl","",""
"20747","s4250","essl","",""
"20748","s4251","essl","",""
"20749","s4252","essl","",""
"20750","s4253","essl","",""
"20751","s4254","essl","",""
"20752","s4255","essl","",""
"20753","s4256","essl","",""
"20754","s4257","essl","",""
"20755","s4258","essl","",""
"20756","s4259","essl","",""
"20757","s4260","essl","",""
"20758","s4261","essl","",""
"20759","s4262","essl","",""
"20760","s4263","essl","",""
"20761","s4264","essl","",""
"20762","s4265","essl","",""
"20763","s4266","essl","",""
"20764","s4267","essl","",""
"20765","s4268","essl","",""
"20766","s4269","essl","",""
"20767","s4270","essl","",""
"20768","s4271","essl","",""
"20769","s4272","essl","",""
"20770","s4273","essl","",""
"20771","s4274","essl","",""
"20772","s4275","essl","",""
"20773","s4276","essl","",""
"20774","s4277","essl","",""
"20775","s4278","essl","",""
"20776","s4279","essl","",""
"20777","s4280","essl","",""
"20778","s4281","essl","",""
"20779","s4282","essl","",""
"20780","s4283","essl","",""
"20781","s4284","essl","",""
"20782","s4285","essl","",""
"20783","s4286","essl","",""
"20784","s4287","essl","",""
"20785","s4288","essl","",""
"20786","s4289","essl","",""
"20787","s4290","essl","",""
"20788","s4291","essl","",""
"20789","s4292","essl","",""
"20790","s4293","essl","",""
"20791","s4294","essl","",""
"20792","s4295","essl","",""
"20793","s4296","essl","",""
"20794","s4297","essl","",""
"20795","s4298","essl","",""
"20796","s4299","essl","",""
"20797","s4300","essl","",""
"20798","s4301","essl","",""
"20799","s4302","essl","",""
"20800","s4303","essl","",""
"20801","s4304","essl","",""
"20802","s4305","essl","",""
"20803","s4306","essl","",""
"20804","s4307","essl","",""
"20805","s4308","essl","",""
"20806","s4309","essl","",""
"20807","s4310","essl","",""
"20808","s4311","essl","",""
"20809","s4312","essl","",""
"20810","s4313","essl","",""
"20811","s4314","essl","",""
"20812","s4315","essl","",""
"20813","s4316","essl","",""
"20814","s4317","essl","",""
"20815","s4318","essl","",""
"20816","s4319","essl","",""
"20817","s4320","essl","",""
"20818","s4321","essl","",""
"20819","s4322","essl","",""
"20820","s4323","essl","",""
"20821","s4324","essl","",""
"20822","s4325","essl","",""
"20823","s4326","essl","",""
"20824","s4327","essl","",""
"20825","s4328","essl","",""
"20826","s4329","essl","",""
"20827","s4330","essl","",""
"20828","s4331","essl","",""
"20829","s4332","essl","",""
"20830","s4333","essl","",""
"20831","s4334","essl","",""
"20832","s4335","essl","",""
"20833","s4336","essl","",""
"20834","s4337","essl","",""
"20835","s4338","essl","",""
"20836","s4339","essl","",""
"20837","s4340","essl","",""
"20838","s4341","essl","",""
"20839","s4342","essl","",""
"20840","s4343","essl","",""
"20841","s4344","essl","",""
"20842","s4345","essl","",""
"20843","s4346","essl","",""
"20844","s4347","essl","",""
"20845","s4348","essl","",""
"20846","s4349","essl","",""
"20847","s4350","essl","",""
"20848","s4351","essl","",""
"20849","s4352","essl","",""
"20850","s4353","essl","",""
"20851","s4354","essl","",""
"20852","s4355","essl","",""
"20853","s4356","essl","",""
"20854","s4357","essl","",""
"20855","s4358","essl","",""
"20856","s4359","essl","",""
"20857","s4360","essl","",""
"20858","s4361","essl","",""
"20859","s4362","essl","",""
"20860","s4363","essl","",""
"20861","s4364","essl","",""
"20862","s4365","essl","",""
"20863","s4366","essl","",""
"20864","s4367","essl","",""
"20865","s4368","essl","",""
"20866","s4369","essl","",""
"20867","s4370","essl","",""
"20868","s4371","essl","",""
"20869","s4372","essl","",""
"20870","s4373","essl","",""
"20871","s4374","essl","",""
"20872","s4375","essl","",""
"20873","s4376","essl","",""
"20874","s4377","essl","",""
"20875","s4378","essl","",""
"20876","s4379","essl","",""
"20877","s4380","essl","",""
"20878","s4381","essl","",""
"20879","s4382","essl","",""
"20880","s4383","essl","",""
"20881","s4384","essl","",""
"20882","s4385","essl","",""
"20883","s4386","essl","",""
"20884","s4387","essl","",""
"20885","s4388","essl","",""
"20886","s4389","essl","",""
"20887","s4390","essl","",""
"20888","s4391","essl","",""
"20889","s4392","essl","",""
"20890","s4393","essl","",""
"20891","s4394","essl","",""
"20892","s4395","essl","",""
"20893","s4396","essl","",""
"20894","s4397","essl","",""
"20895","s4398","essl","",""
"20896","s4399","essl","",""
"20897","s4400","essl","",""
"20898","s4401","essl","",""
"20899","s4402","essl","",""
"20900","s4403","essl","",""
"20901","s4404","essl","",""
"20902","s4405","essl","",""
"20903","s4406","essl","",""
"20904","s4407","essl","",""
"20905","s4408","essl","",""
"20906","s4409","essl","",""
"20907","s4410","essl","",""
"20908","s4411","essl","",""
"20909","s4412","essl","",""
"20910","s4413","essl","",""
"20911","s4414","essl","",""
"20912","s4415","essl","",""
"20913","s4416","essl","",""
"20914","s4417","essl","",""
"20915","s4418","essl","",""
"20916","s4419","essl","",""
"20917","s4420","essl","",""
"20918","s4421","essl","",""
"20919","s4422","essl","",""
"20920","s4423","essl","",""
"20921","s4424","essl","",""
"20922","s4425","essl","",""
"20923","s4426","essl","",""
"20924","s4427","essl","",""
"20925","s4428","essl","",""
"20926","s4429","essl","",""
"20927","s4430","essl","",""
"20928","s4431","essl","",""
"20929","s4432","essl","",""
"20930","s4433","essl","",""
"20931","s4434","essl","",""
"20932","s4435","essl","",""
"20933","s4436","essl","",""
"20934","s4437","essl","",""
"20935","s4438","essl","",""
"20936","s4439","essl","",""
"20937","s4440","essl","",""
"20938","s4441","essl","",""
"20939","s4442","essl","",""
"20940","s4443","essl","",""
"20941","s4444","essl","",""
"20942","s4445","essl","",""
"20943","s4446","essl","",""
"20944","s4447","essl","",""
"20945","s4448","essl","",""
"20946","s4449","essl","",""
"20947","s4450","essl","",""
"20948","s4451","essl","",""
"20949","s4452","essl","",""
"20950","s4453","essl","",""
"20951","s4454","essl","",""
"20952","s4455","essl","",""
"20953","s4456","essl","",""
"20954","s4457","essl","",""
"20955","s4458","essl","",""
"20956","s4459","essl","",""
"20957","s4460","essl","",""
"20958","s4461","essl","",""
"20959","s4462","essl","",""
"20960","s4463","essl","",""
"20961","s4464","essl","",""
"20962","s4465","essl","",""
"20963","s4466","essl","",""
"20964","s4467","essl","",""
"20965","s4468","essl","",""
"20966","s4469","essl","",""
"20967","s4470","essl","",""
"20968","s4471","essl","",""
"20969","s4472","essl","",""
"20970","s4473","essl","",""
"20971","s4474","essl","",""
"20972","s4475","essl","",""
"20973","s4476","essl","",""
"20974","s4477","essl","",""
"20975","s4478","essl","",""
"20976","s4479","essl","",""
"20977","s4480","essl","",""
"20978","s4481","essl","",""
"20979","s4482","essl","",""
"20980","s4483","essl","",""
"20981","s4484","essl","",""
"20982","s4485","essl","",""
"20983","s4486","essl","",""
"20984","s4487","essl","",""
"20985","s4488","essl","",""
"20986","s4489","essl","",""
"20987","s4490","essl","",""
"20988","s4491","essl","",""
"20989","s4492","essl","",""
"20990","s4493","essl","",""
"20991","s4494","essl","",""
"20992","s4495","essl","",""
"20993","s4496","essl","",""
"20994","s4497","essl","",""
"20995","s4498","essl","",""
"20996","s4499","essl","",""
"20997","s4500","essl","",""
"20998","s4501","essl","",""
"20999","s4502","essl","",""
"21000","s4503","essl","",""
"21001","s4504","essl","",""
"21002","s4505","essl","",""
"21003","s4506","essl","",""
"21004","s4507","essl","",""
"21005","s4508","essl","",""
"21006","s4509","essl","",""
"21007","s4510","essl","",""
"21008","s4511","essl","",""
"21009","s4512","essl","",""
"21010","s4513","essl","",""
"21011","s4514","essl","",""
"21012","s4515","essl","",""
"21013","s4516","essl","",""
"21014","s4517","essl","",""
"21015","s4518","essl","",""
"21016","s4519","essl","",""
"21017","s4520","essl","",""
"21018","s4521","essl","",""
"21019","s4522","essl","",""
"21020","s4523","essl","",""
"21021","s4524","essl","",""
"21022","s4525","essl","",""
"21023","s4526","essl","",""
"21024","s4527","essl","",""
"21025","s4528","essl","",""
"21026","s4529","essl","",""
"21027","s4530","essl","",""
"21028","s4531","essl","",""
"21029","s4532","essl","",""
"21030","s4533","essl","",""
"21031","s4534","essl","",""
"21032","s4535","essl","",""
"21033","s4536","essl","",""
"21034","s4537","essl","",""
"21035","s4538","essl","",""
"21036","s4539","essl","",""
"21037","s4540","essl","",""
"21038","s4541","essl","",""
"21039","s4542","essl","",""
"21040","s4543","essl","",""
"21041","s4544","essl","",""
"21042","s4545","essl","",""
"21043","s4546","essl","",""
"21044","s4547","essl","",""
"21045","s4548","essl","",""
"21046","s4549","essl","",""
"21047","s4550","essl","",""
"21048","s4551","essl","",""
"21049","s4552","essl","",""
"21050","s4553","essl","",""
"21051","s4554","essl","",""
"21052","s4555","essl","",""
"21053","s4556","essl","",""
"21054","s4557","essl","",""
"21055","s4558","essl","",""
"21056","s4559","essl","",""
"21057","s4560","essl","",""
"21058","s4561","essl","",""
"21059","s4562","essl","",""
"21060","s4563","essl","",""
"21061","s4564","essl","",""
"21062","s4565","essl","",""
"21063","s4566","essl","",""
"21064","s4567","essl","",""
"21065","s4568","essl","",""
"21066","s4569","essl","",""
"21067","s4570","essl","",""
"21068","s4571","essl","",""
"21069","s4572","essl","",""
"21070","s4573","essl","",""
"21071","s4574","essl","",""
"21072","s4575","essl","",""
"21073","s4576","essl","",""
"21074","s4577","essl","",""
"21075","s4578","essl","",""
"21076","s4579","essl","",""
"21077","s4580","essl","",""
"21078","s4581","essl","",""
"21079","s4582","essl","",""
"21080","s4583","essl","",""
"21081","s4584","essl","",""
"21082","s4585","essl","",""
"21083","s4586","essl","",""
"21084","s4587","essl","",""
"21085","s4588","essl","",""
"21086","s4589","essl","",""
"21087","s4590","essl","",""
"21088","s4591","essl","",""
"21089","s4592","essl","",""
"21090","s4593","essl","",""
"21091","s4594","essl","",""
"21092","s4595","essl","",""
"21093","s4596","essl","",""
"21094","s4597","essl","",""
"21095","s4598","essl","",""
"21096","s4599","essl","",""
"21097","s4600","essl","",""
"21098","s4601","essl","",""
"21099","s4602","essl","",""
"21100","s4603","essl","",""
"21501","s930","freeflow","",""
